,corr,p,layer,ROI,state,net
123,0.11520714494066528,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
124,0.05770215447634802,0.0034996500349965005,ReLu3,EVC,randomstate,dc
125,0.0156821309696485,0.6498350164983502,ReLu3,EVC,randomstate,dc
126,0.19943762019498346,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
127,0.12832157712943126,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
128,0.16142549466532635,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
129,0.14028590494228643,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
130,0.1744634358940109,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
131,0.02800288382336068,0.42915708429157085,ReLu3,EVC,randomstate,dc
132,0.14881202118228767,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
133,0.14049345802501484,0.00039996000399960006,ReLu3,EVC,randomstate,dc
134,0.1374936424024783,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
135,0.16950020007523514,9.999000099990002e-05,ReLu3,IT,randomstate,dc
136,0.05019416716471415,0.18368163183681632,ReLu3,IT,randomstate,dc
137,0.07566611353427623,0.013898610138986101,ReLu3,IT,randomstate,dc
138,0.22375421057047984,9.999000099990002e-05,ReLu3,IT,randomstate,dc
139,0.07734434803158505,0.032896710328967106,ReLu3,IT,randomstate,dc
140,0.06791792177486428,0.031096890310968902,ReLu3,IT,randomstate,dc
141,0.1427648970425969,9.999000099990002e-05,ReLu3,IT,randomstate,dc
142,0.14228243316602363,0.00039996000399960006,ReLu3,IT,randomstate,dc
143,0.22370900098810337,9.999000099990002e-05,ReLu3,IT,randomstate,dc
144,0.095649433938354,9.999000099990002e-05,ReLu3,IT,randomstate,dc
145,0.18357864669225119,9.999000099990002e-05,ReLu3,IT,randomstate,dc
146,0.09614422770102994,0.010498950104989501,ReLu3,IT,randomstate,dc
147,0.13939929479901428,9.999000099990002e-05,ReLu3,IT,randomstate,dc
148,0.2206278994497788,9.999000099990002e-05,ReLu3,IT,randomstate,dc
149,0.16854531889595,9.999000099990002e-05,ReLu3,IT,randomstate,dc
150,-0.029730666196304344,0.44615538446155384,ReLu3,EVC,100epochs,dc
