,proportion,type,ROI,net,layer,sum,bootstrap_iter
1284,0.14810432763443798,perceptual,IT,dcrandom,ReLu2,0.4495472699696841,642
1285,0.06271000478969671,semantic,IT,dcrandom,ReLu2,0.19034630454943455,642
1286,0.19497515468155116,perceptual,IT,dcrandom,ReLu2,0.7646930770908964,643
1287,0.0623864945552394,semantic,IT,dcrandom,ReLu2,0.2446799981683745,643
1288,0.16761571890408808,perceptual,IT,dcrandom,ReLu2,0.47109805224429435,644
1289,0.05770208980769223,semantic,IT,dcrandom,ReLu2,0.1621765685018111,644
1290,0.28399168393626134,perceptual,IT,dcrandom,ReLu2,1.0128437858625579,645
1291,0.0719908112401726,semantic,IT,dcrandom,ReLu2,0.2567520456696832,645
1292,0.26433960734157425,perceptual,IT,dcrandom,ReLu2,0.73456934817943,646
1293,0.0640438179106947,semantic,IT,dcrandom,ReLu2,0.17797039970930653,646
1294,0.22971280874700528,perceptual,IT,dcrandom,ReLu2,0.6259255680252191,647
1295,0.07027710327429994,semantic,IT,dcrandom,ReLu2,0.19149230739927836,647
1296,0.15164320306956713,perceptual,IT,dcrandom,ReLu2,0.4112214913566943,648
1297,0.07417604981056453,semantic,IT,dcrandom,ReLu2,0.2011483878512871,648
1298,0.27295924469928085,perceptual,IT,dcrandom,ReLu2,1.1134334582346253,649
1299,0.056808463387189805,semantic,IT,dcrandom,ReLu2,0.23172852751654935,649
1300,0.2882284397294594,perceptual,IT,dcrandom,ReLu2,0.9807326819197537,650
1301,0.06465248583010595,semantic,IT,dcrandom,ReLu2,0.2199880271372748,650
1302,0.2890714353034305,perceptual,IT,dcrandom,ReLu2,0.9316626403303865,651
1303,0.06935084875996277,semantic,IT,dcrandom,ReLu2,0.22351428392445338,651
1304,0.30345945381344247,perceptual,IT,dcrandom,ReLu2,0.9235675622862989,652
1305,0.060425720740684384,semantic,IT,dcrandom,ReLu2,0.18390343389392344,652
1306,0.26566665066008205,perceptual,IT,dcrandom,ReLu2,1.0410894924219838,653
1307,0.05897998051288238,semantic,IT,dcrandom,ReLu2,0.23112964243969156,653
1308,0.24889493224756384,perceptual,IT,dcrandom,ReLu2,0.7428690734340522,654
1309,0.061745110919628504,semantic,IT,dcrandom,ReLu2,0.18428873952453148,654
1310,0.1815723477641692,perceptual,IT,dcrandom,ReLu2,0.5338239932112998,655
1311,0.059125520671313846,semantic,IT,dcrandom,ReLu2,0.17382945109269804,655
1312,0.1997092599864758,perceptual,IT,dcrandom,ReLu2,0.5885066332695351,656
1313,0.07473498790215695,semantic,IT,dcrandom,ReLu2,0.22023032943347876,656
1314,0.24245977914359174,perceptual,IT,dcrandom,ReLu2,0.7420071494962561,657
1315,0.06931195196382278,semantic,IT,dcrandom,ReLu2,0.21211750701232496,657
1316,0.05895906241598076,perceptual,IT,dcrandom,ReLu2,0.18359223806181071,658
1317,0.0638434914275896,semantic,IT,dcrandom,ReLu2,0.1988018295503661,658
1318,0.2236525745339523,perceptual,IT,dcrandom,ReLu2,0.8347274747709413,659
1319,0.05984101848685233,semantic,IT,dcrandom,ReLu2,0.2233416823094451,659
1320,0.21897150657674616,perceptual,IT,dcrandom,ReLu2,0.7793372702464764,660
1321,0.05966259237823094,semantic,IT,dcrandom,ReLu2,0.21234398304503668,660
1322,0.3015096935472487,perceptual,IT,dcrandom,ReLu2,1.159676588558105,661
1323,0.05200334340353652,semantic,IT,dcrandom,ReLu2,0.2000169850671097,661
1324,0.32983316514486843,perceptual,IT,dcrandom,ReLu2,1.0906405784324968,662
1325,0.0577376885153082,semantic,IT,dcrandom,ReLu2,0.1909179326221882,662
1326,0.18736598275503272,perceptual,IT,dcrandom,ReLu2,0.6128545725751637,663
1327,0.0649812609829633,semantic,IT,dcrandom,ReLu2,0.21254692201612804,663
1328,0.2580527765539718,perceptual,IT,dcrandom,ReLu2,0.869501097970001,664
1329,0.07079834149960933,semantic,IT,dcrandom,ReLu2,0.23855289018946196,664
1330,0.24792877316528716,perceptual,IT,dcrandom,ReLu2,0.9059439587306045,665
1331,0.06349782183782336,semantic,IT,dcrandom,ReLu2,0.23202417110408444,665
1332,0.2889560168150422,perceptual,IT,dcrandom,ReLu2,0.8735800059897509,666
1333,0.061531346045105476,semantic,IT,dcrandom,ReLu2,0.18602330638107856,666
1334,0.2342648034737298,perceptual,IT,dcrandom,ReLu2,0.7076353592034854,667
1335,0.06489368648044418,semantic,IT,dcrandom,ReLu2,0.19602205052444857,667
1336,0.21112917701606962,perceptual,IT,dcrandom,ReLu2,0.9078756994613346,668
1337,0.052046536026579264,semantic,IT,dcrandom,ReLu2,0.223805093959485,668
1338,0.2912474211670662,perceptual,IT,dcrandom,ReLu2,0.9662836090009315,669
1339,0.07265632694674433,semantic,IT,dcrandom,ReLu2,0.24105489943061031,669
1340,0.2573161571630803,perceptual,IT,dcrandom,ReLu2,1.1911363491736422,670
1341,0.05682852880558098,semantic,IT,dcrandom,ReLu2,0.263063645426231,670
1342,0.33021327923440463,perceptual,IT,dcrandom,ReLu2,0.8242472336153553,671
1343,0.07144482471199821,semantic,IT,dcrandom,ReLu2,0.1783338309759379,671
1344,0.2668090820515634,perceptual,IT,dcrandom,ReLu2,0.860393609557597,672
1345,0.06188746542179677,semantic,IT,dcrandom,ReLu2,0.19957184122518024,672
1346,0.05499482609004761,perceptual,IT,dcrandom,ReLu2,0.15862057152105014,673
1347,0.05729080481918236,semantic,IT,dcrandom,ReLu2,0.1652428209962864,673
1348,0.27174216707987475,perceptual,IT,dcrandom,ReLu2,0.9441825327300486,674
1349,0.07290807388003083,semantic,IT,dcrandom,ReLu2,0.25332295901019625,674
1350,0.1798895826653168,perceptual,IT,dcrandom,ReLu2,0.45567999997610875,675
1351,0.06804050768218121,semantic,IT,dcrandom,ReLu2,0.17235405230037568,675
1352,0.1910331431146794,perceptual,IT,dcrandom,ReLu2,0.5502147814173676,676
1353,0.06083192177126078,semantic,IT,dcrandom,ReLu2,0.1752084585682593,676
1354,0.2217077037527025,perceptual,IT,dcrandom,ReLu2,0.6491677239566795,677
1355,0.0681064824829245,semantic,IT,dcrandom,ReLu2,0.19941810533318755,677
1356,0.2140972127547169,perceptual,IT,dcrandom,ReLu2,0.7684887099159028,678
1357,0.06427698446433004,semantic,IT,dcrandom,ReLu2,0.2307182621983445,678
1358,0.27401659561835756,perceptual,IT,dcrandom,ReLu2,0.9274603615634707,679
1359,0.05881227025839626,semantic,IT,dcrandom,ReLu2,0.19906111640840513,679
1360,0.2766909583529637,perceptual,IT,dcrandom,ReLu2,1.0725934412524907,680
1361,0.06507791035793785,semantic,IT,dcrandom,ReLu2,0.25227474087280377,680
1362,0.254859923014972,perceptual,IT,dcrandom,ReLu2,0.8388294803658762,681
1363,0.06753044199067726,semantic,IT,dcrandom,ReLu2,0.2222653326336836,681
1364,0.23237196244187164,perceptual,IT,dcrandom,ReLu2,0.883897421713163,682
1365,0.05410174413756431,semantic,IT,dcrandom,ReLu2,0.20579243576057804,682
1366,0.20240760660308635,perceptual,IT,dcrandom,ReLu2,0.8243268869837259,683
1367,0.0583728929893107,semantic,IT,dcrandom,ReLu2,0.23772992512317434,683
1368,0.2866050521830183,perceptual,IT,dcrandom,ReLu2,0.9702314935412024,684
1369,0.06155320736055322,semantic,IT,dcrandom,ReLu2,0.20837336904844492,684
1370,0.18843422227391038,perceptual,IT,dcrandom,ReLu2,0.5438001887695696,685
1371,0.06768944578097513,semantic,IT,dcrandom,ReLu2,0.1953442052574453,685
1372,0.3186867048909298,perceptual,IT,dcrandom,ReLu2,0.9508317433289097,686
1373,0.06046809850947813,semantic,IT,dcrandom,ReLu2,0.18041225642352712,686
1374,0.21925462769967535,perceptual,IT,dcrandom,ReLu2,0.8694141641294559,687
1375,0.06446272433979736,semantic,IT,dcrandom,ReLu2,0.2556151547969148,687
1376,0.24491289641872133,perceptual,IT,dcrandom,ReLu2,0.9415109853313806,688
1377,0.06044163157733076,semantic,IT,dcrandom,ReLu2,0.23235387328937326,688
1378,0.25994423151128176,perceptual,IT,dcrandom,ReLu2,0.9955265757088012,689
1379,0.05770700907340699,semantic,IT,dcrandom,ReLu2,0.22100456241419714,689
1380,0.22362567483884557,perceptual,IT,dcrandom,ReLu2,0.5922834974391658,690
1381,0.06618396975315209,semantic,IT,dcrandom,ReLu2,0.17529146913946206,690
1382,0.23013116375775744,perceptual,IT,dcrandom,ReLu2,0.7856341028028591,691
1383,0.07349412774793485,semantic,IT,dcrandom,ReLu2,0.2508981928901456,691
1384,0.216689032528216,perceptual,IT,dcrandom,ReLu2,0.8330056938466487,692
1385,0.054354579249284184,semantic,IT,dcrandom,ReLu2,0.20895231047467447,692
1386,0.30656084069623624,perceptual,IT,dcrandom,ReLu2,0.9332938520047996,693
1387,0.07208806901875241,semantic,IT,dcrandom,ReLu2,0.21946492404346185,693
1388,0.2577645971715441,perceptual,IT,dcrandom,ReLu2,0.861439862196014,694
1389,0.06818279190901094,semantic,IT,dcrandom,ReLu2,0.22786439841135003,694
1390,0.2749558503739339,perceptual,IT,dcrandom,ReLu2,1.0073998450449495,695
1391,0.0668307772892693,semantic,IT,dcrandom,ReLu2,0.24485863673707065,695
1392,0.3476008221199573,perceptual,IT,dcrandom,ReLu2,1.356844127202291,696
1393,0.06827857295642484,semantic,IT,dcrandom,ReLu2,0.26652232916096763,696
1394,0.2005728724688743,perceptual,IT,dcrandom,ReLu2,0.6085419936871214,697
1395,0.06689948605476685,semantic,IT,dcrandom,ReLu2,0.20297434104270162,697
1396,0.2985708048495612,perceptual,IT,dcrandom,ReLu2,1.049831882455376,698
1397,0.06585319185802796,semantic,IT,dcrandom,ReLu2,0.23155237970719542,698
1398,0.20690383735253728,perceptual,IT,dcrandom,ReLu2,0.6940015832824733,699
1399,0.07252537890665187,semantic,IT,dcrandom,ReLu2,0.24326628463452443,699
1400,0.34831983285679124,perceptual,IT,dcrandom,ReLu2,1.2808144431503505,700
1401,0.06595090190510777,semantic,IT,dcrandom,ReLu2,0.24250949768221633,700
1402,0.1059026914147518,perceptual,IT,dcrandom,ReLu2,0.2837002097572637,701
1403,0.06198514088704281,semantic,IT,dcrandom,ReLu2,0.1660505246520868,701
1404,0.2738137489028786,perceptual,IT,dcrandom,ReLu2,0.9029301605420201,702
1405,0.05146969216625909,semantic,IT,dcrandom,ReLu2,0.1697268219617883,702
1406,0.19132305080641282,perceptual,IT,dcrandom,ReLu2,0.6369176916179995,703
1407,0.06373395138112031,semantic,IT,dcrandom,ReLu2,0.21217140862148717,703
1408,0.2616805592889955,perceptual,IT,dcrandom,ReLu2,0.9135913532519433,704
1409,0.059472591816371295,semantic,IT,dcrandom,ReLu2,0.2076334817784991,704
1410,0.23448761626084705,perceptual,IT,dcrandom,ReLu2,0.853029176855553,705
1411,0.05788592829511803,semantic,IT,dcrandom,ReLu2,0.21057992977409495,705
1412,0.1706240847066514,perceptual,IT,dcrandom,ReLu2,0.6193566639819945,706
1413,0.05796446365412876,semantic,IT,dcrandom,ReLu2,0.21040802592464983,706
1414,0.23158891892146502,perceptual,IT,dcrandom,ReLu2,0.785224789712647,707
1415,0.06689320549970917,semantic,IT,dcrandom,ReLu2,0.22680792961223836,707
1416,0.2486861336985046,perceptual,IT,dcrandom,ReLu2,0.8701235003056769,708
1417,0.055681760712749856,semantic,IT,dcrandom,ReLu2,0.1948239244947189,708
1418,0.20646033822952686,perceptual,IT,dcrandom,ReLu2,0.5984687731606199,709
1419,0.0710014624932088,semantic,IT,dcrandom,ReLu2,0.20581269272009473,709
1420,0.20507142448500598,perceptual,IT,dcrandom,ReLu2,0.6380163001036767,710
1421,0.058180573562193,semantic,IT,dcrandom,ReLu2,0.1810108569503512,710
1422,0.2647132171448948,perceptual,IT,dcrandom,ReLu2,0.9298666231597541,711
1423,0.058166517622689824,semantic,IT,dcrandom,ReLu2,0.2043233953564454,711
1424,0.32919614029078814,perceptual,IT,dcrandom,ReLu2,1.2797562333338441,712
1425,0.059001749906537414,semantic,IT,dcrandom,ReLu2,0.22937042078864475,712
1426,0.18470390332600406,perceptual,IT,dcrandom,ReLu2,0.5524341827541046,713
1427,0.06047681542262691,semantic,IT,dcrandom,ReLu2,0.18088118064620284,713
1428,0.37895030349079356,perceptual,IT,dcrandom,ReLu2,1.1999366483336618,714
1429,0.07488923373371331,semantic,IT,dcrandom,ReLu2,0.23713488363756202,714
1430,0.29656083530148986,perceptual,IT,dcrandom,ReLu2,1.0174366320607127,715
1431,0.056521408118820504,semantic,IT,dcrandom,ReLu2,0.1939128309281939,715
1432,0.26830360253342506,perceptual,IT,dcrandom,ReLu2,0.9290736238458941,716
1433,0.06589737242973173,semantic,IT,dcrandom,ReLu2,0.2281874340378497,716
1434,0.2944956154025003,perceptual,IT,dcrandom,ReLu2,1.0661092117300992,717
1435,0.06663278680170681,semantic,IT,dcrandom,ReLu2,0.24121862634680258,717
1436,0.20663114719993197,perceptual,IT,dcrandom,ReLu2,0.7931648693023805,718
1437,0.06349734761584684,semantic,IT,dcrandom,ReLu2,0.2437380138728067,718
1438,0.23843755955544102,perceptual,IT,dcrandom,ReLu2,0.8010868693301041,719
1439,0.0716683829366411,semantic,IT,dcrandom,ReLu2,0.2407867310154859,719
1440,0.3003363649357829,perceptual,IT,dcrandom,ReLu2,0.7717831756599177,720
1441,0.05942481026478662,semantic,IT,dcrandom,ReLu2,0.15270567980987387,720
1442,0.20906992614104672,perceptual,IT,dcrandom,ReLu2,0.7123487778054496,721
1443,0.05710635130635793,semantic,IT,dcrandom,ReLu2,0.19457432404968966,721
1444,0.15703610051303873,perceptual,IT,dcrandom,ReLu2,0.5087917529652016,722
1445,0.05690619336289592,semantic,IT,dcrandom,ReLu2,0.18437417753684307,722
1446,0.3163542607725514,perceptual,IT,dcrandom,ReLu2,1.0569169060138972,723
1447,0.07102439867592908,semantic,IT,dcrandom,ReLu2,0.23728742428423052,723
1448,0.2213394226940398,perceptual,IT,dcrandom,ReLu2,0.903302567355568,724
1449,0.049644101272244244,semantic,IT,dcrandom,ReLu2,0.20260125190290193,724
1450,0.18143038384132515,perceptual,IT,dcrandom,ReLu2,0.6348606137532834,725
1451,0.06244952035153547,semantic,IT,dcrandom,ReLu2,0.21852316012100872,725
1452,0.28070472450739714,perceptual,IT,dcrandom,ReLu2,1.1129154432252217,726
1453,0.05266282143758388,semantic,IT,dcrandom,ReLu2,0.20879330536581295,726
1454,0.33573813719835954,perceptual,IT,dcrandom,ReLu2,1.1529223481700368,727
1455,0.07566810190175473,semantic,IT,dcrandom,ReLu2,0.25984371764890746,727
1456,0.24825836837781287,perceptual,IT,dcrandom,ReLu2,0.8789740590454558,728
1457,0.06870494490237383,semantic,IT,dcrandom,ReLu2,0.2432540932736229,728
1458,0.23772889569681543,perceptual,IT,dcrandom,ReLu2,0.8983954450922615,729
1459,0.061051367241989216,semantic,IT,dcrandom,ReLu2,0.23071772611440586,729
1460,0.25769025914825333,perceptual,IT,dcrandom,ReLu2,0.7354960021763977,730
1461,0.07842997324714501,semantic,IT,dcrandom,ReLu2,0.22385375359062334,730
1462,0.18626723549836247,perceptual,IT,dcrandom,ReLu2,0.7675030920063406,731
1463,0.059005737546930524,semantic,IT,dcrandom,ReLu2,0.24312964055228026,731
1464,0.2390061621269752,perceptual,IT,dcrandom,ReLu2,0.8633337246790578,732
1465,0.05877550698713188,semantic,IT,dcrandom,ReLu2,0.21230782049938413,732
1466,0.21833177384619715,perceptual,IT,dcrandom,ReLu2,0.8897831831714111,733
1467,0.0713606871293683,semantic,IT,dcrandom,ReLu2,0.29082134143240934,733
1468,0.21343181530232447,perceptual,IT,dcrandom,ReLu2,0.7340002393632412,734
1469,0.05744495993173621,semantic,IT,dcrandom,ReLu2,0.1975554313698749,734
1470,0.19254191528522882,perceptual,IT,dcrandom,ReLu2,0.590251078407816,735
1471,0.0676167342768457,semantic,IT,dcrandom,ReLu2,0.20728395822904094,735
1472,0.23694574262572138,perceptual,IT,dcrandom,ReLu2,0.9315861029585378,736
1473,0.05574196794761455,semantic,IT,dcrandom,ReLu2,0.21915752575299038,736
1474,0.2540065223612298,perceptual,IT,dcrandom,ReLu2,0.9020442539655629,737
1475,0.06739246885617804,semantic,IT,dcrandom,ReLu2,0.23932845789611648,737
1476,0.24563954509863856,perceptual,IT,dcrandom,ReLu2,0.8202281219414427,738
1477,0.07388421006271596,semantic,IT,dcrandom,ReLu2,0.24671071116229826,738
1478,0.2892172324312124,perceptual,IT,dcrandom,ReLu2,1.065459669544315,739
1479,0.07060404139061446,semantic,IT,dcrandom,ReLu2,0.260101232475589,739
1480,0.2670796163990251,perceptual,IT,dcrandom,ReLu2,1.1284256935620494,740
1481,0.05723449927359921,semantic,IT,dcrandom,ReLu2,0.24181882694483134,740
1482,0.3220146508243816,perceptual,IT,dcrandom,ReLu2,1.0567202821534012,741
1483,0.059508693995316025,semantic,IT,dcrandom,ReLu2,0.19528317655213176,741
1484,0.10738359302310824,perceptual,IT,dcrandom,ReLu2,0.3591140061840685,742
1485,0.05699439038989498,semantic,IT,dcrandom,ReLu2,0.19060159272682836,742
1486,0.29561378233523317,perceptual,IT,dcrandom,ReLu2,0.912950848713119,743
1487,0.0646301192445073,semantic,IT,dcrandom,ReLu2,0.19959868498211947,743
1488,0.32735099343561763,perceptual,IT,dcrandom,ReLu2,0.9367938253866085,744
1489,0.06573583861094169,semantic,IT,dcrandom,ReLu2,0.1881189577921728,744
1490,0.24891047047849987,perceptual,IT,dcrandom,ReLu2,1.1153688698418094,745
1491,0.07158567975906516,semantic,IT,dcrandom,ReLu2,0.32077573344437876,745
1492,0.2121155546484611,perceptual,IT,dcrandom,ReLu2,0.6921644170214248,746
1493,0.05594727314932544,semantic,IT,dcrandom,ReLu2,0.18256422433290986,746
1494,0.21160797014995059,perceptual,IT,dcrandom,ReLu2,0.8141723210269634,747
1495,0.06189306419523462,semantic,IT,dcrandom,ReLu2,0.2381366812204487,747
1496,0.2571475405160578,perceptual,IT,dcrandom,ReLu2,0.7391240422065839,748
1497,0.06077745486515195,semantic,IT,dcrandom,ReLu2,0.17469378872847557,748
1498,0.24573541520123043,perceptual,IT,dcrandom,ReLu2,0.6647945334480201,749
1499,0.05972462224359827,semantic,IT,dcrandom,ReLu2,0.16157460391811423,749
1500,0.2514710248402501,perceptual,IT,dcrandom,ReLu2,1.1538773196040286,750
1501,0.05521440513608379,semantic,IT,dcrandom,ReLu2,0.253351851738896,750
1502,0.15465437388689132,perceptual,IT,dcrandom,ReLu2,0.52283626880618,751
1503,0.06011936834911985,semantic,IT,dcrandom,ReLu2,0.20324408188821638,751
1504,0.20386479719371786,perceptual,IT,dcrandom,ReLu2,0.7159683561991372,752
1505,0.0570695573886557,semantic,IT,dcrandom,ReLu2,0.20042693861334906,752
1506,0.3175983649646793,perceptual,IT,dcrandom,ReLu2,1.1750791910945835,753
1507,0.06191042079246938,semantic,IT,dcrandom,ReLu2,0.22906178120038756,753
1508,0.30101104014395424,perceptual,IT,dcrandom,ReLu2,0.8829534973563015,754
1509,0.0639895093073409,semantic,IT,dcrandom,ReLu2,0.18769996279874002,754
1510,0.24022006749085104,perceptual,IT,dcrandom,ReLu2,0.9346980624198951,755
1511,0.06359967233484365,semantic,IT,dcrandom,ReLu2,0.24746679627080959,755
1512,0.19812834561595855,perceptual,IT,dcrandom,ReLu2,0.7203089309836136,756
1513,0.04951437123745805,semantic,IT,dcrandom,ReLu2,0.1800128280660637,756
1514,0.24798104691080858,perceptual,IT,dcrandom,ReLu2,0.7158658701755767,757
1515,0.0720225628703012,semantic,IT,dcrandom,ReLu2,0.20791304530610927,757
1516,0.2706320403546656,perceptual,IT,dcrandom,ReLu2,0.9261002586987241,758
1517,0.059435647373390216,semantic,IT,dcrandom,ReLu2,0.2033882179519026,758
1518,0.18686627294507074,perceptual,IT,dcrandom,ReLu2,0.6498589779024582,759
1519,0.0572958514309751,semantic,IT,dcrandom,ReLu2,0.19925598590993226,759
1520,0.13908724154497157,perceptual,IT,dcrandom,ReLu2,0.511635300262236,760
1521,0.06277468874129756,semantic,IT,dcrandom,ReLu2,0.23091799338501828,760
1522,0.24230614510555867,perceptual,IT,dcrandom,ReLu2,0.9753300892845007,761
1523,0.05974223078410512,semantic,IT,dcrandom,ReLu2,0.24047427794013373,761
1524,0.23845767253940614,perceptual,IT,dcrandom,ReLu2,0.8120099571223454,762
1525,0.07150169888336995,semantic,IT,dcrandom,ReLu2,0.24348175014106707,762
1526,0.3525503322955513,perceptual,IT,dcrandom,ReLu2,1.4772796160383228,763
1527,0.05316545426023078,semantic,IT,dcrandom,ReLu2,0.22277738711706727,763
1528,0.32862129928159256,perceptual,IT,dcrandom,ReLu2,0.9077520800877185,764
1529,0.05863507268487212,semantic,IT,dcrandom,ReLu2,0.16196792268835342,764
1530,0.2805537780184399,perceptual,IT,dcrandom,ReLu2,0.8294870809261767,765
1531,0.07028285639814864,semantic,IT,dcrandom,ReLu2,0.2077987393526463,765
1532,0.24585119581640139,perceptual,IT,dcrandom,ReLu2,0.8695605344637367,766
1533,0.06659823347091805,semantic,IT,dcrandom,ReLu2,0.23555384914442137,766
1534,0.237657716657841,perceptual,IT,dcrandom,ReLu2,0.5974818369843333,767
1535,0.07908128416711258,semantic,IT,dcrandom,ReLu2,0.1988137881643979,767
1536,0.2643231874413143,perceptual,IT,dcrandom,ReLu2,0.9011604743200781,768
1537,0.05358969739151653,semantic,IT,dcrandom,ReLu2,0.18270405100472167,768
1538,0.2577579578193097,perceptual,IT,dcrandom,ReLu2,0.9274954634631314,769
1539,0.057860520445466045,semantic,IT,dcrandom,ReLu2,0.20820063396221253,769
1540,0.28128256596258144,perceptual,IT,dcrandom,ReLu2,0.9415111736322701,770
1541,0.06105339969814396,semantic,IT,dcrandom,ReLu2,0.20435841022470766,770
1542,0.2550937454429011,perceptual,IT,dcrandom,ReLu2,1.1418773977725627,771
1543,0.06646029743409552,semantic,IT,dcrandom,ReLu2,0.29749655899039773,771
1544,0.25644756609498104,perceptual,IT,dcrandom,ReLu2,1.0385894060735328,772
1545,0.05607933351351246,semantic,IT,dcrandom,ReLu2,0.22711621940380097,772
1546,0.2900150452818787,perceptual,IT,dcrandom,ReLu2,0.8968524309163657,773
1547,0.07184898272624819,semantic,IT,dcrandom,ReLu2,0.22218824804166112,773
1548,0.2409208529482343,perceptual,IT,dcrandom,ReLu2,0.8266374537616706,774
1549,0.06283377047608144,semantic,IT,dcrandom,ReLu2,0.21559257906061582,774
1550,0.15354089329400963,perceptual,IT,dcrandom,ReLu2,0.4214558863009932,775
1551,0.06099806675788186,semantic,IT,dcrandom,ReLu2,0.1674341847084541,775
1552,0.26088241621505465,perceptual,IT,dcrandom,ReLu2,0.850269635160745,776
1553,0.05203564133097309,semantic,IT,dcrandom,ReLu2,0.1695948941739703,776
1554,0.25555464421410623,perceptual,IT,dcrandom,ReLu2,0.9815823647729127,777
1555,0.06540315123121063,semantic,IT,dcrandom,ReLu2,0.25121273004667427,777
1556,0.2888592882725918,perceptual,IT,dcrandom,ReLu2,1.2644897991882833,778
1557,0.05196343924605691,semantic,IT,dcrandom,ReLu2,0.22747144206549527,778
1558,0.19324033896646367,perceptual,IT,dcrandom,ReLu2,0.8289045266098551,779
1559,0.05133041685256899,semantic,IT,dcrandom,ReLu2,0.22018184768993457,779
1560,0.22036511013925672,perceptual,IT,dcrandom,ReLu2,0.9642464077397169,780
1561,0.0667084859221467,semantic,IT,dcrandom,ReLu2,0.2918947462941712,780
1562,0.22883664209032792,perceptual,IT,dcrandom,ReLu2,0.7937762598121987,781
1563,0.07001325892528519,semantic,IT,dcrandom,ReLu2,0.24285823415045146,781
1564,0.20594529302738276,perceptual,IT,dcrandom,ReLu2,0.806865066348901,782
1565,0.059381539443341666,semantic,IT,dcrandom,ReLu2,0.23264862749973697,782
1566,0.31491864877327835,perceptual,IT,dcrandom,ReLu2,1.089532808077156,783
1567,0.0679034938180817,semantic,IT,dcrandom,ReLu2,0.2349276061803743,783
1568,0.2416409253192505,perceptual,IT,dcrandom,ReLu2,0.7603289305278925,784
1569,0.0633646054463483,semantic,IT,dcrandom,ReLu2,0.19937824120103942,784
1570,0.258834702930132,perceptual,IT,dcrandom,ReLu2,0.803271472340394,785
1571,0.04685783692074347,semantic,IT,dcrandom,ReLu2,0.14541930903357975,785
1572,0.2544938706820194,perceptual,IT,dcrandom,ReLu2,0.8613441774185981,786
1573,0.06461151114749601,semantic,IT,dcrandom,ReLu2,0.21868011505333487,786
1574,0.29049091589941917,perceptual,IT,dcrandom,ReLu2,0.9479142651260568,787
1575,0.06454341502055683,semantic,IT,dcrandom,ReLu2,0.21061458541141095,787
1576,0.33156983359208037,perceptual,IT,dcrandom,ReLu2,1.124149959396656,788
1577,0.05534449075392144,semantic,IT,dcrandom,ReLu2,0.1876392262825427,788
1578,0.1965768905988874,perceptual,IT,dcrandom,ReLu2,0.8489606487154321,789
1579,0.06914656660001436,semantic,IT,dcrandom,ReLu2,0.29862469519357265,789
1580,0.2739546189747019,perceptual,IT,dcrandom,ReLu2,1.0108910689088622,790
1581,0.05999720377122705,semantic,IT,dcrandom,ReLu2,0.221389358861072,790
1582,0.3930390666511323,perceptual,IT,dcrandom,ReLu2,1.3675253981234814,791
1583,0.05721890855683381,semantic,IT,dcrandom,ReLu2,0.19908532597302767,791
1584,0.2090051120956793,perceptual,IT,dcrandom,ReLu2,0.7245514245956299,792
1585,0.05906977965134516,semantic,IT,dcrandom,ReLu2,0.20477534050621368,792
1586,0.19828951872933798,perceptual,IT,dcrandom,ReLu2,0.7555266824421911,793
1587,0.061412055591713366,semantic,IT,dcrandom,ReLu2,0.23399344009955336,793
1588,0.17540920804010843,perceptual,IT,dcrandom,ReLu2,0.7164206755697555,794
1589,0.059663338115459374,semantic,IT,dcrandom,ReLu2,0.24368189946818783,794
1590,0.17189532814482325,perceptual,IT,dcrandom,ReLu2,0.6224095982801876,795
1591,0.06278073149275215,semantic,IT,dcrandom,ReLu2,0.2273204879379787,795
1592,0.12973494547250114,perceptual,IT,dcrandom,ReLu2,0.3402393852013935,796
1593,0.07901091759375174,semantic,IT,dcrandom,ReLu2,0.20721191139664177,796
1594,0.21261144967180437,perceptual,IT,dcrandom,ReLu2,0.7010519121248137,797
1595,0.06958074830988266,semantic,IT,dcrandom,ReLu2,0.22943127816031064,797
1596,0.14536280424821038,perceptual,IT,dcrandom,ReLu2,0.4502519675233373,798
1597,0.05766601915376531,semantic,IT,dcrandom,ReLu2,0.178616797587963,798
1598,0.2285900771355925,perceptual,IT,dcrandom,ReLu2,0.8081862922085452,799
1599,0.05877683311826432,semantic,IT,dcrandom,ReLu2,0.20780705541051717,799
1600,0.22218602384575312,perceptual,IT,dcrandom,ReLu2,0.7733529604759075,800
1601,0.05719191110078403,semantic,IT,dcrandom,ReLu2,0.19906532823041767,800
1602,0.24382754337822715,perceptual,IT,dcrandom,ReLu2,0.8418720354909441,801
1603,0.07677179457322097,semantic,IT,dcrandom,ReLu2,0.26507270700501817,801
1604,0.1467534040446753,perceptual,IT,dcrandom,ReLu2,0.4591805417613165,802
1605,0.05769605793763232,semantic,IT,dcrandom,ReLu2,0.18052669587977144,802
1606,0.27758224954354455,perceptual,IT,dcrandom,ReLu2,0.9089329749201507,803
1607,0.04804998925796486,semantic,IT,dcrandom,ReLu2,0.15733794128745998,803
1608,0.248151042263104,perceptual,IT,dcrandom,ReLu2,1.0281004189145948,804
1609,0.05526298977170789,semantic,IT,dcrandom,ReLu2,0.22895693855086194,804
1610,0.334555937363447,perceptual,IT,dcrandom,ReLu2,1.1673966597679666,805
1611,0.07758613560498975,semantic,IT,dcrandom,ReLu2,0.2707284057289771,805
1612,0.2659290711180216,perceptual,IT,dcrandom,ReLu2,0.788386228309276,806
